212530,"Colores en el viento"
203006,"Proteger el hogar"
203007,"Excedente"
203011,"Esculpiendo fuego"
213021,"Rendirse no es una opción"
213022,"Tela de fuerte"
213024,"Visión de tragedia"
213026,"Visión de vitalidad"
213032,"Visión de aislamiento"
213033,"Visión de fortificación"
213034,"Visión de miedo"
203111,"Esculpiendo hielo"
203211,"Esculpiendo tierra"
203311,"Esculpiendo viento"
204005,"Echando un vistazo"
204006,"Días de gloria"
204007,"Somos del gremio"
204011,"Bibliografía sospechosa"
204012,"Una petición muy concreta"
204013,"Por los caídos"
214024,"Limpieza en la granja"
214026,"Ojo para los negocios"
214027,"Diseño dinámico"
214030,"En el resplandor del fuego"
214033,"Símbolo de las hordas"
214034,"Lamentos y pesares"
214035,"En defensa de la ciudad"
204106,"Comercio del futuro"
204107,"Inversión del presente"
204113,"Amenaza helada"
214130,"Y se hizo la luz"
214135,"Artes olvidadas"
214230,"El vacío allende"
214330,"Cero más que absoluto"
214430,"Fruto de la tierra"
214530,"Vientos de cambio"
290002,"Salva a los crustáceos II"
290003,"Salva a los crustáceos III"
290004,"Salva a los crustáceos IV"
290005,"Salva a los crustáceos V"
290006,"Salva a los crustáceos VI"
290007,"Salva a los crustáceos VII"
290008,"Salva a los crustáceos VIII"
290009,"Salva a los crustáceos IX"
290010,"Salva a los crustáceos X"
290011,"Salva a los crustáceos XI"
290012,"Salva a los crustáceos XII"
290013,"Salva a los crustáceos XIII"
290014,"Salva a los crustáceos XIV"
290015,"Salva a los crustáceos (final)"
212630,"Su real viscosidad"
214630,"De viscosín a viscosín"
205000,"Los prodigios de Cartacielo"
205001,"Notas de investigación astral"
205002,"Forja tu leyenda"
290101,"¡Milagro! Hay cangrejos azabaches"
290102,"¡Reto! Tras los cangrejos"
290103,"¡Tiembla! Cangrejos peculiares"
290104,"¡Sorpresa! Cangrejos avistados"
290105,"¡Fin! Vivan los cangrejos"
220001,"Resurgir de las deidades"
220002,"Unos misteriosos resplandores"
220003,"Gemas de Aquila"
220004,"Auge diabólico"
220005,"Hacia la sima de Céfira"
220101,"Investigando la brecha misteriosa"
220102,"De vuelta a la brecha misteriosa"
230001,"Prueba cinabrio y viridián"
230002,"Prueba cerúlea y dorada"
230003,"Prueba alba y azabache"
230004,"Mazurca de batalla"
220111,"Rumor plateado"
220112,"Rumor dorado"
240121,"Tras las tres estrellas rojas"
230301,"Uno: nuevo despertar"
230302,"Dos: despertar adicional"
230303,"Tres: despertar definitivo"
220301,"Otra oportunidad de despertar"
220302,"Los sentimientos del despertar"
220303,"Despertar para ver el mañana"
230311,"Uno: protodistancia"
230312,"Dos: protointelección"
230313,"Tres: protoconsecución"
220311,"Se me han protoadelantado"
220312,"Protobocazas"
220313,"Posibilidades más allá de proto"
230321,"Cuenta atrás para trascender"
230391,"Más allá del límite"
230401,"Mineral prometedor"
230411,"Más vale prevenir que resucitar"
220401,"Producto de la brecha misteriosa"
230402,"Vesania del pez gigantesco"
220411,"Que rulen los premios"
300000,"Puedes contar conmigo"
300002,"La familia lo es todo"
300003,"Tocado, pero no hundido"
300004,"No es más que una fase"
300005,"Palabras nunca dichas"
300006,"Invitados no deseados"
300007,"Vínculos cálidos"
300008,"Ludwin y Hans"
300009,"Vane, el escudero"
300010,"Un pequeño cambio"
300011,"Ejércitos armados de Semitia"
300012,"El noble deshonesto"
300013,"Pesca acalorada"
300014,"El camino elegido por Narmaya"
300015,"Un ejército de un solo hombre"
300016,"Un regalo modesto"
300017,"La mujer enamorada de la muerte"
300018,"El pesar de una artista"
300019,"Enfrentado al pasado"
300021,"Viento"
300022,"Bomba de relojería"
300023,"Dragón con piel de cordero"
300024,"Elegía de los lobos"
300025,"Cuidado con las mentiras"
300026,"Detective solitaria"
300027,"Infiltración"
300028,"Nota desafinada"
300029,"Legado de otrora"
301000,"A prueba"
301002,"Huevos de alaspectro"
301003,"Prepárate y vuela alto"
301004,"Cambio de opinión"
301005,"Mientras estemos vivos"
301006,"Cristal de fortificación"
301007,"En busca de la felicidad"
301008,"Aprendiendo juntos"
301009,"Caballero perdido"
301010,"La mayor prueba del Cuerpo"
301011,"Una ayudita entre las sombras"
301012,"La trampa de Consomé"
301013,"Hora de la votación"
301014,"Un bien mayor"
301015,"Un duelo para la eternidad"
301016,"Ébano y carmesí"
301017,"Vestigios"
301018,"Una riña fraternal"
301019,"El día del juicio final"
301021,"Ilusión"
301022,"Ejecución piadosa"
301023,"Duelo de titanes"
301024,"Toda la carne en el asador"
301025,"Venganza entre adversidades"
301026,"Enfrentamiento contra el Velo"
301027,"Relámpago verdadero"
301028,"Mundo ideal"
301029,"Mensaje para el futuro"
401301,"Por los cielos"
401303,"¿Está bien mi papá?"
401305,"Fumigación en el fuerte"
401306,"A por el... Uf... trasgo jefe"
401310,"Aplasta a las hordas de trasgos"
401311,"Protege nuestro hogar"
401315,"Protege nuestro valle"
401316,"Plegarias por un mañana"
402301,"Gorila ha metido la gamba"
402302,"Golemología I: gólems desérticos"
402304,"En la vanguardia"
402306,"Veo una visión sangrienta"
402308,"Orden en el volcán"
402309,"La saga continúa: Fuego"
402310,"Daga ha metido la gamba"
402312,"La saga continúa: Hielo"
402313,"Saga grande: Érase una vez"
402314,"La letra con sangre entra"
402315,"Problemas de visión"
402316,"Solo tú puedes proteger el bosque"
403201,"Cacho hombros"
403202,"Entre fogones"
403301,"Surcar los cielos"
403302,"El sabor de la envidia"
403303,"Diezmando las tropas"
403307,"Buena reputación"
403308,"Ávido coleccionista"
403309,"El ojo que todo lo ve"
403311,"Veo una visión ardiente"
403312,"Muslitos de grifo al ajillo"
404101,"Alas de la antigüedad"
404204,"Contingencia oscura"
404309,"A nadie le gustan los restos"
404310,"Veo una visión letal"
404311,"La próxima tendencia"
404313,"Golemología II: gólems volcánicos"
404315,"El germen del problema"
404316,"Un hueso duro de roer"
404317,"¡Prohibido el paso!"
405101,"Licencia para impresionar"
405309,"¡Formación de asalto!"
405310,"No se juega con fuego"
405311,"Más tierras sagradas"
405201,"Saga ilustrada: Comienzo"
405202,"Aprendiendo del pasado"
405203,"Saga ilustrada: Infierno"
405205,"Conocer lo desconocido"
405206,"Investigación general: Gallanza"
405207,"Investigación general: Maglielle"
405208,"Investigación general: Iz"
405302,"Alas de la conflagración"
405303,"Alas sísmicas"
405304,"Alas de la tormenta"
405305,"Alas de la escarcha"
405308,"No podemos hacer la vista gorda"
406101,"Vuelta a la tierra predestinada"
406323,"Veo una visión cromática"
406324,"La venganza de las hordas"
406325,"Me mina la moral"
406327,"Por la sacra tierra"
406330,"La saga continúa: Tierra"
406331,"La saga continúa: Viento"
406332,"Saga ilustrada: Cristal"
406333,"Saga ilustrada: Averno"
406334,"La saga continúa: Plata"
406335,"Saga ilustrada: Velo"
406337,"El bis de Iz"
406338,"Saga grande: Y comieron perdices"
406351,"Reposo y reinado"
406352,"Petición del jefe"
406353,"Conoce al enemigo"
406354,"Calma en las alturas"
406355,"Golemología III: gólems forestales"
406356,"Nueva variante"
406357,"Muerte, impuestos y trasgos"
406358,"Con la mirada puesta en el santuario"
406359,"Temblor en el desierto"
406360,"Veo una visión lúgubre"
406361,"Enciclopedia viscosa"
406365,"La defensa es un plato que se sirve frío"
406366,"Una rivalidad acalorada"
406364,"A otro herrero con ese hueso"
407101,"El último informe"
407301,"Un reto ardiente"
407302,"Un reto con los pies en la tierra"
407303,"Un reto tormentoso"
407304,"Un reto gélido"
407305,"Las peores vacaciones del mundo"
407306,"Obstáculos comerciales"
407307,"Un crisol de animosidad"
407308,"Banquete de hielo y cadáveres"
407309,"Por una Folca más libre"
407310,"Canción de tierra y fuego"
407311,"Canción de hielo y tormenta"
407312,"El Lobo y el Velo"
407313,"Calamidad personificada"
407314,"La ferocidad del Lobo Plateado"
407315,"Recuerdos de fuego"
407316,"Rayos y relámpagos"
407317,"Al abismo"
407318,"La historia de la ira de Bahamut"
407319,"El dios autómata ataca de nuevo"
407320,"La última visión"
407321,"Cero"
407322,"Enfrentamiento"
407323,"La pesadilla del espadachín oscuro"
407324,"Espectáculo de fuerza y magia"
407325,"Los "voluntarios" de Zathba"
408301,"Enfrentamiento boreal"
408305,"Pajarraco"
408311,"Espiritismo"
409303,"Purgatorio"
408308,"Valle de las pesadillas"
408314,"Enajenación de los peregrinos"
408313,"Fulgor de una lanza"
408315,"Mil espadas"
408310,"Belicosos hasta la médula"
409302,"Bestia terrestre"
409305,"Bestia gélida"
409317,"Posible vitalidad"
409314,"Posible aislamiento"
409319,"Posible miedo"
409313,"Bestia ardiente"
409308,"Procesión monstruosa"
409320,"Brillo de Céfira en la lejanía"
408312,"Tártaro salvaje"
409312,"Amenaza cinabrio y viridián"
409307,"Desolación cerúlea y dorada"
409315,"Desdicha dragontina"
40A305,"Trueno prístino"
409309,"Resplandor llameante de Céfira"
40A304,"Almas errantes"
40A303,"Hoja del ocaso"
40A302,"Supervivencia del más apto"
40A306,"Llama azabache"
40A320,"Expansión del rugido dragontino"
40A311,"Luz lunar"
40A301,"Nuevo orden mundial"
40A308,"Sopla bóreas de nuevo"
40A312,"Mazurca de batalla"
40A309,"Ocaso púrpura"
40A314,"El ser absoluto"
40A321,"Furia sagrada en el campo de batalla"
40A313,"Deseo un lucero del alba eterno"
40A316,"Cielo inolvidable"
408302,"Festín crustáceo"
408306,"Eco metálico"
409311,"Inquina viscosa"
40A307,"Lucha por el manjar volcánico"
40A310,"Mezcla pétrea"
40A322,"Verificando leyendas"
40A323,"Némesis demoniacos"
40A324,"Vitalidad oscilante"
40A325,"Aislamiento vindicador"
40A326,"Leyenda de las draconitas"
40A327,"Entusiasmo por creaciones de otrora"
40A328,"Dios autómata descontrolado"
40A329,"Impulso primigenio"
40A330,"Orgullo de las estrellas boreales"
40B301,"Sumidad del mundo"
40B314,"Sumidad del caos"
40B313,"Sumidad del apocalipsis"
40B309,"Sumidad de la oscuridad"
40B316,"Sumidad de la esencia suprema"
4FE500,"A por el... Uf... trasgo jefe"
401317,"Aplasta a las hordas de trasgos"
401318,"¿Está bien mi papá?"
402317,"Golemología I: gólems desérticos"
403313,"Alas de la antigüedad"
500000,In Town (Folca)
500A00,In Town (Folca)
501003,In Town (Seedhollow)
5F0001,On Grandcypher
601000,Practice Mode
602000,Score Attack
603000,Time Attack
604000,Battle Tutorial
710000,Days of Our Zegagrande - The Automagod Strikes Back
710001,Days of Our Zegagrande - The Final Vision
720018,On Grandcypher
730020,Tredame Stadium (Conflux)
730090,Seedhollow (Back Alley)
730420,Seedhollow (Back Alley)
